ufn,sample_type,sample_id,container_id,container_cell,sample_location,comments_sample,sample_status,sample_qc_flag,sample_flag_reason,sample_qc_log
U1220,DNA,SDN1151,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1221,DNA,SDN1138,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1222,DNA,SDN1152,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1223,DNA,SDN1153,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1224,DNA,SDN1154,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1225,DNA,SDN1155,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1226,DNA,SDN1161,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1227,DNA,SDN1162,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1228,DNA,SDN1163,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1229,DNA,SDN1164,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1230,DNA,SDN1165,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1231,DNA,SDN1156,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1232,DNA,SDN1166,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1233,DNA,SDN1167,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1234,DNA,SDN1168,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1235,DNA,SDN1191,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1236,DNA,SDN1192,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1237,DNA,SDN1193,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1238,DNA,SDN1194,UNKNOWN,UNKNOWN,UNKNOWN,NA,collected,Y,location unknown,NA
U1239,DNA,SDN1209,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1240,DNA,SDN1210,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1241,DNA,SDN1157,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1242,DNA,SDN1158,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1243,DNA,SDN1159,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1244,DNA,SDN1169,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1245,DNA,SDN1170,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1246,DNA,SDN1171,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1247,DNA,SDN1177,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1248,DNA,SDN1178,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1249,DNA,SDN1179,BDNSO2,91,BDNSO2-91,NA,collected,N,NA,NA
U1250,DNA,SDN1180,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1251,DNA,SDN1160,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1252,DNA,SDN1172,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1253,DNA,SDN1173,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1254,DNA,SDN1174,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1255,DNA,SDN1175,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1256,DNA,SDN1181,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1257,DNA,SDN1182,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1258,DNA,SDN1183,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1259,DNA,SDN1184,BDNSO2,92,BDNSO2-92,NA,collected,N,NA,NA
U1260,DNA,SDN1185,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1261,DNA,SDN1176,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1262,DNA,SDN1186,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1263,DNA,SDN1187,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1264,DNA,SDN1188,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1265,DNA,SDN1189,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1266,DNA,SDN1190,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1267,DNA,SDN1195,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1268,DNA,SDN1211,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1269,DNA,SDN1212,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1270,DNA,SDN1213,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1271,DNA,SDN1196,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1272,DNA,SDN1197,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1273,DNA,SDN1198,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1274,DNA,SDN1199,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1275,DNA,SDN1200,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1276,DNA,SDN1201,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1277,DNA,SDN1202,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1278,DNA,SDN1214,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1279,DNA,SDN1215,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1280,DNA,SDN1216,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1281,DNA,SDN1203,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1282,DNA,SDN1204,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1283,DNA,SDN1205,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1284,DNA,SDN1206,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1285,DNA,SDN1207,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1286,DNA,SDN1208,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1287,DNA,SDN1217,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1288,DNA,SDN1218,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1289,DNA,SDN1219,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1290,DNA,SDN1220,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1291,DNA,SDN1221,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1292,DNA,SDN1222,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1293,DNA,SDN1229,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1294,DNA,SDN1230,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1295,DNA,SDN1231,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1296,DNA,SDN1232,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1297,DNA,SDN1251,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1298,DNA,SDN1252,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1299,DNA,SDN1253,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1300,DNA,SDN1264,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1301,DNA,SDN1223,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1302,DNA,SDN1224,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1303,DNA,SDN1225,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1304,DNA,SDN1233,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1305,DNA,SDN1234,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1306,DNA,SDN1235,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1307,DNA,SDN1236,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1308,DNA,SDN1237,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1309,DNA,SDN1245,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1310,DNA,SDN1248,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1311,DNA,SDN1226,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1312,DNA,SDN1227,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1313,DNA,SDN1228,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1314,DNA,SDN1238,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1315,DNA,SDN1246,BDNCU1,25,BDNCU1-25,NA,collected,N,NA,NA
U1316,DNA,SDN1249,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1317,DNA,SDN1254,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1318,DNA,SDN1255,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1319,DNA,SDN1256,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1320,DNA,SDN1257,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1321,DNA,SDN1239,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1322,DNA,SDN1240,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1323,DNA,SDN1241,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1324,DNA,SDN1242,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1325,DNA,SDN1243,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1326,DNA,SDN1244,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1327,DNA,SDN1247,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1328,DNA,SDN1250,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1329,DNA,SDN1258,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1330,DNA,SDN1259,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1331,DNA,SDN1260,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1332,DNA,SDN1261,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1333,DNA,SDN1262,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1334,DNA,SDN1265,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1335,DNA,SDN1266,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1336,DNA,SDN1267,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1337,DNA,SDN1268,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1338,DNA,SDN1269,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1339,DNA,SDN1270,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1340,DNA,SDN1271,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1341,DNA,SDN1272,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1342,DNA,SDN1273,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1343,DNA,SDN1284,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1345,DNA,SDN1286,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1346,DNA,SDN1287,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1347,DNA,SDN1288,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1348,DNA,SDN1302,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1349,DNA,SDN1303,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1350,DNA,SDN1304,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1351,DNA,SDN1263,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1352,DNA,SDN1274,UNKNOWN,UNKNOWN,UNKNOWN,NA,collected,Y,location unknown,NA
U1353,DNA,SDN1275,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1354,DNA,SDN1276,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1355,DNA,SDN1277,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1356,DNA,SDN1278,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1357,DNA,SDN1279,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1358,DNA,SDN1289,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1360,DNA,SDN1291,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1361,DNA,SDN1280,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1362,DNA,SDN1281,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1363,DNA,SDN1282,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1364,DNA,SDN1283,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1365,DNA,SDN1292,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1366,DNA,SDN1293,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1367,DNA,SDN1294,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1368,DNA,SDN1295,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1369,DNA,SDN1296,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1370,DNA,SDN1297,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1371,DNA,SDN1370,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1372,DNA,SDN1371,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1373,DNA,SDN1372,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1374,DNA,SDN1373,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1375,DNA,SDN1387,BDNPI1,23,BDNPI1-23,NA,collected,N,NA,NA
U1376,DNA,SDN1388,BDNPI1,25,BDNPI1-25,NA,collected,N,NA,NA
U1381,DNA,SDN1351,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1382,DNA,SDN1352,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1383,DNA,SDN1374,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1384,DNA,SDN1375,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1385,DNA,SDN1380,BDNPI1,9,BDNPI1-9,NA,collected,N,NA,NA
U1386,DNA,SDN1381,BDNPI1,10,BDNPI1-10,NA,collected,N,NA,NA
U1387,DNA,SDN1389,BDNPI1,18,BDNPI1-18,NA,collected,N,NA,NA
U1388,DNA,SDN1390,BDNPI1,19,BDNPI1-19,NA,collected,N,NA,NA
U1389,DNA,SDN1391,BDNPI1,20,BDNPI1-20,NA,collected,N,NA,NA
U1390,DNA,SDN1392,BDNPI1,21,BDNPI1-21,NA,collected,N,NA,NA
U1391,DNA,SDN1376,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1392,DNA,SDN1382,BDNPI1,4,BDNPI1-4,NA,collected,N,NA,NA
U1393,DNA,SDN1383,BDNPI1,5,BDNPI1-5,NA,collected,N,NA,NA
U1394,DNA,SDN1384,BDNPI1,6,BDNPI1-6,NA,collected,N,NA,NA
U1395,DNA,SDN1385,BDNPI1,7,BDNPI1-7,NA,collected,N,NA,NA
U1396,DNA,SDN1393,BDNPI1,15,BDNPI1-15,NA,collected,N,NA,NA
U1397,DNA,SDN1394,BDNPI1,16,BDNPI1-16,NA,collected,N,NA,NA
U1398,DNA,SDN1395,BDNPI1,17,BDNPI1-17,NA,collected,N,NA,NA
U1401,DNA,SDN1386,BDNPI1,8,BDNPI1-8,NA,collected,N,NA,NA
U1402,DNA,SDN1396,BDNPI1,11,BDNPI1-11,NA,collected,N,NA,NA
U1403,DNA,SDN1397,BDNPI1,12,BDNPI1-12,NA,collected,N,NA,NA
U1404,DNA,SDN1398,BDNPI1,13,BDNPI1-13,NA,collected,N,NA,NA
U1405,DNA,SDN1399,BDNPI1,14,BDNPI1-14,NA,collected,N,NA,NA
U1406,DNA,SDN1400,BDNPI1,22,BDNPI1-22,NA,collected,N,NA,NA
U1407,DNA,SDN1401,BDNPI1,24,BDNPI1-24,NA,collected,N,NA,NA
U1408,DNA,SDN1402,BDNPI1,26,BDNPI1-26,NA,collected,N,NA,NA
U1411,DNA,SDN1403,BDNPI1,27,BDNPI1-27,NA,collected,N,NA,NA
U1412,DNA,SDN1404,BDNPI1,28,BDNPI1-28,NA,collected,N,NA,NA
U1656,DNA,SDN1632,BDNSO15,1,BDNSO15-1,NA,results received,N,NA,NA
U1658,DNA,SDN1634,BDNSO15,4,BDNSO15-4,Took liver,results received,N,NA,NA
U1663,DNA,SDN1639,BDNSO15,3,BDNSO15-3,NA,collected,N,NA,NA
U1668,DNA,SDN1652,BDNSO15,5,BDNSO15-5,NA,results received,N,NA,NA
U1672,DNA,SDN1645,BDNSO15,2,BDNSO15-2,Took liver,results received,N,NA,NA
U2017,DNA,SDN1985,BDNCU2,1,BDNCU2-1,NA,collected,N,NA,NA
U2018,DNA,SDN1986,BDNCU2,2,BDNCU2-2,NA,collected,N,NA,NA
U2019,DNA,SDN1987,BDNCU2,3,BDNCU2-3,NA,collected,N,NA,NA
U2020,DNA,SDN1988,BDNCU2,4,BDNCU2-4,NA,collected,N,NA,NA
U2023,DNA,SDN1989,BDNHE2,2,BDNHE2-2,NA,collected,N,NA,NA
U2031,DNA,SDN1990,BDNCU2,5,BDNCU2-5,NA,collected,N,NA,NA
U2032,DNA,SDN1991,BDNCU2,6,BDNCU2-6,NA,collected,N,NA,NA
U2091,DNA,SDN2054,BDNSO15,6,BDNSO15-6,NA,results received,N,NA,NA
U2093,DNA,SDN2056,BDNSO15,7,BDNSO15-7,NA,results received,N,NA,NA
U2103,DNA,SDN2071,BDNSO15,9,BDNSO15-9,NA,results received,N,NA,NA
U2117,DNA,SDN2077,BDNSO15,8,BDNSO15-8,NA,results received,N,NA,NA
U2151,DNA,SDN2102,BDNSO15,10,BDNSO15-10,NA,results received,N,NA,NA
U2359,DNA,SDN2334,BDNSO15,11,BDNSO15-11,NA,results received,N,NA,NA
U2360,DNA,SDN2335,BDNSO15,12,BDNSO15-12,NA,results received,N,NA,NA
U2383,DNA,SDN2379,BDNSO15,13,BDNSO15-13,NA,results received,N,NA,NA
U2464,DNA,SDN2411,BDNSO15,14,BDNSO15-14,NA,results received,N,NA,NA
U2465,DNA,SDN2412,BDNSO15,15,BDNSO15-15,NA,collected,N,NA,NA
U2471,DNA,SDN2432,BDNSO15,16,BDNSO15-16,NA,results received,N,NA,NA
U2512,DNA,SDN2656,BDNCU2,93,BDNCU2-93,NA,collected,N,NA,NA
U2513,DNA,SDN2657,BDNPI2,100,BDNPI2-100,NA,collected,N,NA,NA
U2514,DNA,SDN2658,BDNPI2,98,BDNPI2-98,NA,collected,N,NA,NA
U2515,DNA,SDN2659,BDNPI2,96,BDNPI2-96,NA,collected,N,NA,NA
U2516,DNA,SDN2660,BDNPI2,94,BDNPI2-94,NA,collected,N,NA,NA
U2517,DNA,SDN2661,BDNPI2,92,BDNPI2-92,NA,collected,N,NA,NA
U2518,DNA,SDN2662,BDNPI2,89,BDNPI2-89,NA,collected,N,NA,NA
U2519,DNA,SDN2663,BDNPI2,87,BDNPI2-87,NA,collected,N,NA,NA
U2520,DNA,SDN2664,BDNPI2,85,BDNPI2-85,NA,collected,N,NA,NA
U2521,DNA,SDN2724,BDNPI2,67,BDNPI2-67,NA,collected,N,NA,NA
U2522,DNA,SDN2725,BDNPI2,65,BDNPI2-65,NA,collected,N,NA,NA
U2523,DNA,SDN2726,BDNPI2,63,BDNPI2-63,NA,collected,N,NA,NA
U2524,DNA,SDN2750,BDNPI2,61,BDNPI2-61,NA,collected,N,NA,NA
U2525,DNA,SDN2751,BDNPI2,60,BDNPI2-60,NA,collected,N,NA,NA
U2526,DNA,SDN2752,BDNPI2,58,BDNPI2-58,NA,collected,N,NA,NA
U2527,DNA,SDN2753,BDNPI3,100,BDNPI3-100,NA,collected,N,NA,NA
U2528,DNA,SDN2754,BDNPI3,98,BDNPI3-98,NA,collected,N,NA,NA
U2529,DNA,SDN2755,BDNPI3,96,BDNPI3-96,NA,collected,N,NA,NA
U2530,DNA,SDN2756,BDNPI3,94,BDNPI3-94,NA,collected,N,NA,NA
U2531,DNA,SDN2757,BDNPI3,92,BDNPI3-92,NA,collected,N,NA,NA
U2532,DNA,SDN2758,BDNPI3,89,BDNPI3-89,NA,collected,N,NA,NA
U2533,DNA,SDN2759,BDNPI3,87,BDNPI3-87,NA,collected,N,NA,NA
U2534,DNA,SDN2895,BDNCO4,12,BDNCO4-12,NA,collected,N,NA,NA
U2535,DNA,SDN2896,BDNCO4,14,BDNCO4-14,NA,collected,N,NA,NA
U2536,DNA,SDN2897,BDNPI3,81,BDNPI3-81,NA,collected,N,NA,NA
U2537,DNA,SDN2898,BDNPI3,80,BDNPI3-80,NA,collected,N,NA,NA
U2538,DNA,SDN2949,BDNPI3,78,BDNPI3-78,NA,collected,N,NA,NA
U2539,DNA,SDN2950,BDNPI3,76,BDNPI3-76,NA,collected,N,NA,NA
U2540,DNA,SDN2951,BDNPI3,74,BDNPI3-74,NA,collected,N,NA,NA
U2541,DNA,SDN2952,BDNPI3,72,BDNPI3-72,NA,collected,N,NA,NA
U2542,DNA,SDN2986,BDNCU2,90,BDNCU2-90,NA,collected,N,NA,NA
U2543,DNA,SDN2987,BDNCU2,89,BDNCU2-89,NA,collected,N,NA,NA
U2544,DNA,SDN2988,BDNCU2,88,BDNCU2-88,NA,collected,N,NA,NA
U2545,DNA,SDN3027,BDNCU2,87,BDNCU2-87,NA,collected,N,NA,NA
U2546,DNA,SDN3028,BDNCU2,86,BDNCU2-86,NA,collected,N,NA,NA
U2547,DNA,SDN3029,BDNCU2,85,BDNCU2-85,NA,collected,N,NA,NA
U2548,DNA,SDN3030,BDNCU2,84,BDNCU2-84,NA,collected,N,NA,NA
U2549,DNA,SDN3068,BDNHE2,100,BDNHE2-100,NA,collected,N,NA,NA
U2550,DNA,SDN3069,BDNHE2,98,BDNHE2-98,NA,collected,N,NA,NA
U2625,DNA,SDN2602,BDNCU2,100,BDNCU2-100,NA,collected,N,NA,NA
U2626,DNA,SDN2603,BDNCU2,99,BDNCU2-99,NA,collected,N,NA,NA
U2627,DNA,SDN2604,BDNCU2,98,BDNCU2-98,NA,collected,N,NA,NA
U2628,DNA,SDN2606,BDNCU2,97,BDNCU2-97,NA,collected,N,NA,NA
U2629,DNA,SDN2607,BDNCU2,96,BDNCU2-96,NA,collected,N,NA,NA
U2630,DNA,SDN2608,BDNCU2,95,BDNCU2-95,NA,collected,N,NA,NA
U2631,DNA,SDN2609,BDNCU2,94,BDNCU2-94,NA,collected,N,NA,NA
U2632,DNA,SDN2615,BDNCU2,10,BDNCU2-10,NA,collected,N,NA,NA
U2633,DNA,SDN2616,BDNCU2,11,BDNCU2-11,NA,collected,N,NA,NA
U2634,DNA,SDN2617,BDNCU2,12,BDNCU2-12,NA,collected,N,NA,NA
U2635,DNA,SDN2618,BDNCU2,13,BDNCU2-13,NA,collected,N,NA,NA
U2636,DNA,SDN2699,BDNCU4,92,BDNCU4-92,NA,collected,N,NA,NA
U2637,DNA,SDN2709,BDNPI2,83,BDNPI2-83,NA,collected,N,NA,NA
U2638,DNA,SDN2710,BDNPI2,81,BDNPI2-81,NA,collected,N,NA,NA
U2639,DNA,SDN2711,BDNPI2,80,BDNPI2-80,NA,collected,N,NA,NA
U2640,DNA,SDN2712,BDNPI2,78,BDNPI2-78,NA,collected,N,NA,NA
U2641,DNA,SDN2713,BDNPI2,76,BDNPI2-76,NA,collected,N,NA,NA
U2642,DNA,SDN2721,BDNPI2,74,BDNPI2-74,NA,collected,N,NA,NA
U2643,DNA,SDN2722,BDNPI2,72,BDNPI2-72,NA,collected,N,NA,NA
U2644,DNA,SDN2723,BDNPI2,69,BDNPI2-69,NA,collected,N,NA,NA
U2645,DNA,SDN2727,BDNCO3,1,BDNCO3-1,NA,collected,N,NA,NA
U2646,DNA,SDN2728,BDNCO3,3,BDNCO3-3,NA,collected,N,NA,NA
U2647,DNA,SDN2737,BDNCO3,5,BDNCO3-5,NA,collected,N,NA,NA
U2648,DNA,SDN2760,BDNCO3,7,BDNCO3-7,NA,collected,N,NA,NA
U2649,DNA,SDN2761,BDNCO3,9,BDNCO3-9,NA,collected,N,NA,NA
U2650,DNA,SDN2762,BDNCO3,12,BDNCO3-12,NA,collected,N,NA,NA
U2651,DNA,SDN2763,BDNCO3,14,BDNCO3-14,NA,collected,N,NA,NA
U2652,DNA,SDN2822,BDNCO3,16,BDNCO3-16,NA,collected,N,NA,NA
U2653,DNA,SDN2823,BDNCO3,18,BDNCO3-18,NA,collected,N,NA,NA
U2654,DNA,SDN2824,BDNCO4,1,BDNCO4-1,NA,collected,N,NA,NA
U2655,DNA,SDN2825,BDNCO4,3,BDNCO4-3,NA,collected,N,NA,NA
U2656,DNA,SDN2845,BDNCO4,5,BDNCO4-5,NA,collected,N,NA,NA
U2657,DNA,SDN2846,BDNCO4,7,BDNCO4-7,NA,collected,N,NA,NA
U2658,DNA,SDN2856,BDNPI3,85,BDNPI3-85,NA,collected,N,NA,NA
U2659,DNA,SDN2857,BDNPI3,83,BDNPI3-83,NA,collected,N,NA,NA
U2660,DNA,SDN2909,BDNCU5,100,BDNCU5-100,NA,collected,N,NA,NA
U2661,DNA,SDN2910,BDNCU5,98,BDNCU5-98,NA,collected,N,NA,NA
U2662,DNA,SDN2911,BDNCU5,96,BDNCU5-96,NA,collected,N,NA,NA
U2663,DNA,SDN2912,BDNCU5,94,BDNCU5-94,NA,collected,N,NA,NA
U2664,DNA,SDN2913,BDNCU5,92,BDNCU5-92,NA,collected,N,NA,NA
U2665,DNA,SDN2914,BDNCU5,89,BDNCU5-89,NA,collected,N,NA,NA
U2666,DNA,SDN2989,BDNCU2,92,BDNCU2-92,NA,collected,N,NA,NA
U2667,DNA,SDN2990,BDNCU2,91,BDNCU2-91,NA,collected,N,NA,NA
U2668,DNA,SDN3045,BDNHE3,100,BDNHE3-100,NA,collected,N,NA,NA
U2669,DNA,SDN3046,BDNHE3,99,BDNHE3-99,NA,collected,N,NA,NA
U2789,DNA,SDN2619,BDNCU3,1,BDNCU3-1,NA,collected,N,NA,NA
U2790,DNA,SDN2620,BDNCU3,3,BDNCU3-3,NA,collected,N,NA,NA
U2791,DNA,SDN2621,BDNCU3,5,BDNCU3-5,NA,collected,N,NA,NA
U2792,DNA,SDN2622,BDNCU3,7,BDNCU3-7,NA,collected,N,NA,NA
U2793,DNA,SDN2623,BDNCU3,9,BDNCU3-9,NA,collected,N,NA,NA
