ufn,sample_type,sample_id,container_id,container_cell,sample_location,comments_sample,sample_status,sample_qc_flag,sample_flag_reason,sample_qc_log
U511,RNA,BRN3-G12,BRN3,G12,BRN3-G12,NA,collected,N,NA,NA
U512,RNA,BRN3-H12,BRN3,H12,BRN3-H12,NA,collected,N,NA,NA
U513,RNA,BRN4-H3,BRN4,H3,BRN4-H3,NA,collected,N,NA,NA
U514,RNA,BRN4-G3,BRN4,G3,BRN4-G3,NA,collected,N,NA,NA
U515,RNA,BRN4-F3,BRN4,F3,BRN4-F3,NA,collected,N,NA,NA
U516,RNA,BRN4-E3,BRN4,E3,BRN4-E3,NA,collected,N,NA,NA
U517,RNA,BRN4-D3,BRN4,D3,BRN4-D3,NA,collected,N,NA,NA
U518,RNA,BRN4-C3,BRN4,C3,BRN4-C3,NA,collected,N,NA,NA
U519,RNA,BRN4-B3,BRN4,B3,BRN4-B3,No spleen,collected,N,NA,NA
U520,RNA,BRN4-A3,BRN4,A3,BRN4-A3,NA,collected,N,NA,NA
U521,RNA,BRN4-A5,BRN4,A5,BRN4-A5,NA,collected,N,NA,NA
U522,RNA,BRN4-B5,BRN4,B5,BRN4-B5,NA,collected,N,NA,NA
U523,RNA,BRN4-C5,BRN4,C5,BRN4-C5,NA,collected,N,NA,NA
U524,RNA,BRN4-D5,BRN4,D5,BRN4-D5,NA,collected,N,NA,NA
U525,RNA,BRN4-E5,BRN4,E5,BRN4-E5,NA,collected,N,NA,NA
U526,RNA,BRN4-F5,BRN4,F5,BRN4-F5,NA,collected,N,NA,NA
U527,RNA,BRN4-G5,BRN4,G5,BRN4-G5,NA,collected,N,NA,NA
U528,RNA,BRN4-H5,BRN4,H5,BRN4-H5,NA,collected,N,NA,NA
U529,RNA,BRN4-A9,BRN4,A9,BRN4-A9,NA,collected,N,NA,NA
U530,RNA,BRN4-B9,BRN4,B9,BRN4-B9,NA,collected,N,NA,NA
U531,RNA,BRN4-A2,BRN4,A2,BRN4-A2,NA,collected,N,NA,NA
U532,RNA,BRN4-H7,BRN4,H7,BRN4-H7,NA,collected,N,NA,NA
U533,RNA,BRN4-G7,BRN4,G7,BRN4-G7,NA,collected,N,NA,NA
U534,RNA,BRN4-F7,BRN4,F7,BRN4-F7,NA,collected,N,NA,NA
U535,RNA,BRN4-E7,BRN4,E7,BRN4-E7,NA,collected,N,NA,NA
U536,RNA,BRN4-D7,BRN4,D7,BRN4-D7,NA,collected,N,NA,NA
U537,RNA,BRN4-C7,BRN4,C7,BRN4-C7,NA,collected,N,NA,NA
U538,RNA,BRN4-B7,BRN4,B7,BRN4-B7,NA,collected,N,NA,NA
U539,RNA,BRN4-A7,BRN4,A7,BRN4-A7,NA,collected,N,NA,NA
U540,RNA,BRN4-H10,BRN4,H10,BRN4-H10,NA,collected,N,NA,NA
U541,RNA,BRN4-E4,BRN4,E4,BRN4-E4,NA,collected,N,NA,NA
U542,RNA,BRN4-D4,BRN4,D4,BRN4-D4,NA,collected,N,NA,NA
U543,RNA,BRN4-C4,BRN4,C4,BRN4-C4,NA,collected,N,NA,NA
U544,RNA,BRN4-B4,BRN4,B4,BRN4-B4,NA,collected,N,NA,NA
U545,RNA,BRN4-A4,BRN4,A4,BRN4-A4,NA,collected,N,NA,NA
U546,RNA,BRN4-H8,BRN4,H8,BRN4-H8,NA,collected,N,NA,NA
U547,RNA,BRN4-G8,BRN4,G8,BRN4-G8,NA,collected,N,NA,NA
U548,RNA,BRN4-F8,BRN4,F8,BRN4-F8,NA,collected,N,NA,NA
U549,RNA,BRN4-E8,BRN4,E8,BRN4-E8,NA,collected,N,NA,NA
U550,RNA,BRN4-D8,BRN4,D8,BRN4-D8,NA,collected,N,NA,NA
U551,RNA,BRN4-C9,BRN4,C9,BRN4-C9,NA,collected,N,NA,NA
U552,RNA,BRN4-D9,BRN4,D9,BRN4-D9,NA,collected,N,NA,NA
U553,RNA,BRN4-E9,BRN4,E9,BRN4-E9,NA,collected,N,NA,NA
U554,RNA,BRN4-F9,BRN4,F9,BRN4-F9,NA,collected,N,NA,NA
U555,RNA,BRN4-G9,BRN4,G9,BRN4-G9,NA,collected,N,NA,NA
U556,RNA,BRN4-H9,BRN4,H9,BRN4-H9,NA,collected,N,NA,NA
U557,RNA,BRN4-E11,BRN4,E11,BRN4-E11,NA,collected,N,NA,NA
U558,RNA,BRN4-B10,BRN4,B10,BRN4-B10,NA,collected,N,NA,NA
U559,RNA,BRN4-A12,BRN4,A12,BRN4-A12,NA,collected,N,NA,NA
U560,RNA,BRN4-B12,BRN4,B12,BRN4-B12,NA,collected,N,NA,NA
U561,RNA,BRN4-C8,BRN4,C8,BRN4-C8,NA,collected,N,NA,NA
U562,RNA,BRN4-B8,BRN4,B8,BRN4-B8,NA,collected,N,NA,NA
U563,RNA,BRN4-A8,BRN4,A8,BRN4-A8,NA,collected,N,NA,NA
U564,RNA,BRN4-H11,BRN4,H11,BRN4-H11,NA,collected,N,NA,NA
U565,RNA,BRN4-G11,BRN4,G11,BRN4-G11,NA,collected,N,NA,NA
U566,RNA,BRN4-F11,BRN4,F11,BRN4-F11,NA,collected,N,NA,NA
U567,RNA,BRN4-D11,BRN4,D11,BRN4-D11,No spleen,collected,N,NA,NA
U568,RNA,BRN4-C11,BRN4,C11,BRN4-C11,NA,collected,N,NA,NA
U569,RNA,BRN4-B11,BRN4,B11,BRN4-B11,NA,collected,N,NA,NA
U570,RNA,BRN5-H1,BRN5,H1,BRN5-H1,NA,collected,N,NA,NA
U571,RNA,BRN4-C12,BRN4,C12,BRN4-C12,NA,collected,N,NA,NA
U572,RNA,BRN4-D12,BRN4,D12,BRN4-D12,NA,collected,N,NA,NA
U573,RNA,BRN4-F12,BRN4,F12,BRN4-F12,NA,collected,N,NA,NA
U574,RNA,BRN4-H12,BRN4,H12,BRN4-H12,NA,collected,N,NA,NA
U575,RNA,BRN5-A3,BRN5,A3,BRN5-A3,NA,collected,N,NA,NA
U576,RNA,BRN5-B3,BRN5,B3,BRN5-B3,NA,collected,N,NA,NA
U577,RNA,BRN5-C3,BRN5,C3,BRN5-C3,NA,collected,N,NA,NA
U578,RNA,BRN5-D3,BRN5,D3,BRN5-D3,NA,collected,N,NA,NA
U579,RNA,BRN5-E3,BRN5,E3,BRN5-E3,NA,collected,N,NA,NA
U580,RNA,BRN5-F3,BRN5,F3,BRN5-F3,NA,collected,N,NA,NA
U581,RNA,BRN4-G10,BRN4,G10,BRN4-G10,NA,collected,N,NA,NA
U582,RNA,BRN4-F10,BRN4,F10,BRN4-F10,NA,collected,N,NA,NA
U583,RNA,BRN4-E10,BRN4,E10,BRN4-E10,NA,collected,N,NA,NA
U584,RNA,BRN4-D10,BRN4,D10,BRN4-D10,NA,collected,N,NA,NA
U585,RNA,BRN4-C10,BRN4,C10,BRN4-C10,NA,collected,N,NA,NA
U586,RNA,BRN4-A10,BRN4,A10,BRN4-A10,NA,collected,N,NA,NA
U587,RNA,BRN4-A11,BRN4,A11,BRN4-A11,NA,collected,N,NA,NA
U588,RNA,BRN4-E12,BRN4,E12,BRN4-E12,NA,collected,N,NA,NA
U589,RNA,BRN4-G12,BRN4,G12,BRN4-G12,NA,collected,N,NA,NA
U590,RNA,BRN5-H2,BRN5,H2,BRN5-H2,NA,collected,N,NA,NA
U591,RNA,BRN5-G2,BRN5,G2,BRN5-G2,NA,collected,N,NA,NA
U592,RNA,BRN5-F2,BRN5,F2,BRN5-F2,NA,collected,N,NA,NA
U593,RNA,BRN5-E2,BRN5,E2,BRN5-E2,NA,collected,N,NA,NA
U594,RNA,BRN5-D2,BRN5,D2,BRN5-D2,NA,collected,N,NA,NA
U595,RNA,BRN5-C2,BRN5,C2,BRN5-C2,NA,collected,N,NA,NA
U596,RNA,BRN5-B2,BRN5,B2,BRN5-B2,NA,collected,N,NA,NA
U597,RNA,BRN5-A2,BRN5,A2,BRN5-A2,NA,collected,N,NA,NA
U598,RNA,BRN5-H6,BRN5,H6,BRN5-H6,NA,collected,N,NA,NA
U599,RNA,BRN5-G6,BRN5,G6,BRN5-G6,NA,collected,N,NA,NA
U601,RNA,BRN12-C8,BRN12,C8,BRN12-C8,Fish fell on floor,collected,N,NA,NA
U602,RNA,BRN12-B8,BRN12,B8,BRN12-B8,NA,collected,N,NA,NA
U603,RNA,BRN12-A8,BRN12,A8,BRN12-A8,NA,collected,N,NA,NA
U604,RNA,BRN12-H12,BRN12,H12,BRN12-H12,NA,collected,N,NA,NA
U605,RNA,BRN12-G12,BRN12,G12,BRN12-G12,NA,collected,N,NA,NA
U606,RNA,BRN12-E12,BRN12,E12,BRN12-E12,NA,collected,N,NA,NA
U607,RNA,BRN12-D12,BRN12,D12,BRN12-D12,NA,collected,N,NA,NA
U608,RNA,BRN12-C12,BRN12,C12,BRN12-C12,NA,collected,N,NA,NA
U609,RNA,BRN12-B12,BRN12,B12,BRN12-B12,NA,collected,N,NA,NA
U610,RNA,BRN12-A12,BRN12,A12,BRN12-A12,NA,collected,N,NA,NA
U611,RNA,BRN5-G3,BRN5,G3,BRN5-G3,NA,collected,N,NA,NA
U612,RNA,BRN5-H3,BRN5,H3,BRN5-H3,NA,collected,N,NA,NA
U613,RNA,BRN5-A5,BRN5,A5,BRN5-A5,NA,collected,N,NA,NA
U614,RNA,BRN5-B5,BRN5,B5,BRN5-B5,NA,collected,N,NA,NA
U615,RNA,BRN5-C5,BRN5,C5,BRN5-C5,NA,collected,N,NA,NA
U616,RNA,BRN5-D5,BRN5,D5,BRN5-D5,NA,collected,N,NA,NA
U617,RNA,BRN5-F5,BRN5,F5,BRN5-F5,NA,collected,N,NA,NA
U618,RNA,BRN5-G5,BRN5,G5,BRN5-G5,NA,collected,N,NA,NA
U619,RNA,BRN5-H5,BRN5,H5,BRN5-H5,NA,collected,N,NA,NA
U620,RNA,BRN5-A8,BRN5,A8,BRN5-A8,NA,collected,N,NA,NA
U621,RNA,BRN5-E1,BRN5,E1,BRN5-E1,NA,collected,N,NA,NA
U622,RNA,BRN5-E5,BRN5,E5,BRN5-E5,NA,collected,N,NA,NA
U624,RNA,BRN5-C8,BRN5,C8,BRN5-C8,NA,collected,N,NA,NA
U625,RNA,BRN5-D8,BRN5,D8,BRN5-D8,NA,collected,N,NA,NA
U626,RNA,BRN5-E8,BRN5,E8,BRN5-E8,NA,collected,N,NA,NA
U627,RNA,BRN5-A10,BRN5,A10,BRN5-A10,NA,collected,N,NA,NA
U628,RNA,BRN6-H1,BRN6,H1,BRN6-H1,NA,collected,N,NA,NA
U629,RNA,BRN6-G1,BRN6,G1,BRN6-G1,NA,collected,N,NA,NA
U630,RNA,BRN6-F1,BRN6,F1,BRN6-F1,NA,collected,N,NA,NA
U631,RNA,BRN5-D1,BRN5,D1,BRN5-D1,NA,collected,N,NA,NA
U632,RNA,BRN5-C1,BRN5,C1,BRN5-C1,NA,collected,N,NA,NA
U633,RNA,BRN5-B1,BRN5,B1,BRN5-B1,NA,collected,N,NA,NA
U634,RNA,BRN5-A1,BRN5,A1,BRN5-A1,NA,collected,N,NA,NA
U635,RNA,BRN5-H4,BRN5,H4,BRN5-H4,NA,collected,N,NA,NA
U636,RNA,BRN5-G4,BRN5,G4,BRN5-G4,NA,collected,N,NA,NA
U637,RNA,BRN5-F4,BRN5,F4,BRN5-F4,NA,collected,N,NA,NA
U638,RNA,BRN5-E4,BRN5,E4,BRN5-E4,NA,collected,N,NA,NA
U639,RNA,BRN5-D4,BRN5,D4,BRN5-D4,NA,collected,N,NA,NA
U640,RNA,BRN5-C4,BRN5,C4,BRN5-C4,No spleen,collected,N,NA,NA
U642,RNA,BRN5-A4,BRN5,A4,BRN5-A4,NA,collected,N,NA,NA
U643,RNA,BRN5-H7,BRN5,H7,BRN5-H7,NA,collected,N,NA,NA
U644,RNA,BRN5-G7,BRN5,G7,BRN5-G7,NA,collected,N,NA,NA
U645,RNA,BRN5-F7,BRN5,F7,BRN5-F7,NA,collected,N,NA,NA
U646,RNA,BRN5-E7,BRN5,E7,BRN5-E7,NA,collected,N,NA,NA
U647,RNA,BRN5-D7,BRN5,D7,BRN5-D7,NA,collected,N,NA,NA
U648,RNA,BRN5-C7,BRN5,C7,BRN5-C7,NA,collected,N,NA,NA
U649,RNA,BRN5-B7,BRN5,B7,BRN5-B7,NA,collected,N,NA,NA
U650,RNA,BRN5-A7,BRN5,A7,BRN5-A7,NA,collected,N,NA,NA
U651,RNA,BRN5-E6,BRN5,E6,BRN5-E6,NA,collected,N,NA,NA
U652,RNA,BRN5-D6,BRN5,D6,BRN5-D6,NA,collected,N,NA,NA
U653,RNA,BRN5-C6,BRN5,C6,BRN5-C6,NA,collected,N,NA,NA
U654,RNA,BRN5-B6,BRN5,B6,BRN5-B6,NA,collected,N,NA,NA
U655,RNA,BRN5-A6,BRN5,A6,BRN5-A6,NA,collected,N,NA,NA
U656,RNA,BRN5-H9,BRN5,H9,BRN5-H9,NA,collected,N,NA,NA
U657,RNA,BRN5-G9,BRN5,G9,BRN5-G9,NA,collected,N,NA,NA
U658,RNA,BRN5-F9,BRN5,F9,BRN5-F9,NA,collected,N,NA,NA
U659,RNA,BRN5-H8,BRN5,H8,BRN5-H8,NA,collected,N,NA,NA
U660,RNA,BRN5-D9,BRN5,D9,BRN5-D9,NA,collected,N,NA,NA
U661,RNA,BRN5-B8,BRN5,B8,BRN5-B8,NA,collected,N,NA,NA
U662,RNA,BRN5-F8,BRN5,F8,BRN5-F8,NA,collected,N,NA,NA
U663,RNA,BRN5-G8,BRN5,G8,BRN5-G8,NA,collected,N,NA,NA
U664,RNA,BRN5-A11,BRN5,A11,BRN5-A11,Brain dropped beside coolbox onto workspace,collected,N,NA,NA
U665,RNA,BRN5-B11,BRN5,B11,BRN5-B11,NA,collected,N,NA,NA
U666,RNA,BRN5-C11,BRN5,C11,BRN5-C11,NA,collected,N,NA,NA
U667,RNA,BRN5-D11,BRN5,D11,BRN5-D11,NA,collected,N,NA,NA
U668,RNA,BRN5-E11,BRN5,E11,BRN5-E11,NA,collected,N,NA,NA
U669,RNA,BRN5-F11,BRN5,F11,BRN5-F11,NA,collected,N,NA,NA
U670,RNA,BRN5-G11,BRN5,G11,BRN5-G11,NA,collected,N,NA,NA
U671,RNA,BRN5-E9,BRN5,E9,BRN5-E9,NA,collected,N,NA,NA
U672,RNA,BRN5-H10,BRN5,H10,BRN5-H10,NA,collected,N,NA,NA
U673,RNA,BRN5-G10,BRN5,G10,BRN5-G10,NA,collected,N,NA,NA
U674,RNA,BRN5-F10,BRN5,F10,BRN5-F10,NA,collected,N,NA,NA
U675,RNA,BRN5-E10,BRN5,E10,BRN5-E10,NA,collected,N,NA,NA
U676,RNA,BRN5-D10,BRN5,D10,BRN5-D10,NA,collected,N,NA,NA
U677,RNA,BRN5-C10,BRN5,C10,BRN5-C10,NA,collected,N,NA,NA
U678,RNA,BRN5-B10,BRN5,B10,BRN5-B10,NA,collected,N,NA,NA
U679,RNA,BRN6-H3,BRN6,H3,BRN6-H3,NA,collected,N,NA,NA
U680,RNA,BRN6-G3,BRN6,G3,BRN6-G3,NA,collected,N,NA,NA
U681,RNA,BRN5-C9,BRN5,C9,BRN5-C9,NA,collected,N,NA,NA
U682,RNA,BRN5-B9,BRN5,B9,BRN5-B9,NA,collected,N,NA,NA
U683,RNA,BRN5-A9,BRN5,A9,BRN5-A9,NA,collected,N,NA,NA
U684,RNA,BRN5-H12,BRN5,H12,BRN5-H12,NA,collected,N,NA,NA
U685,RNA,BRN5-G12,BRN5,G12,BRN5-G12,NA,collected,N,NA,NA
U686,RNA,BRN5-F12,BRN5,F12,BRN5-F12,NA,collected,N,NA,NA
U687,RNA,BRN5-E12,BRN5,E12,BRN5-E12,NA,collected,N,NA,NA
U688,RNA,BRN5-D12,BRN5,D12,BRN5-D12,NA,collected,N,NA,NA
U689,RNA,BRN5-C12,BRN5,C12,BRN5-C12,NA,collected,N,NA,NA
U690,RNA,BRN5-B12,BRN5,B12,BRN5-B12,NA,collected,N,NA,NA
U691,RNA,BRN12-B7,BRN12,B7,BRN12-B7,NA,collected,N,NA,NA
U692,RNA,BRN12-A7,BRN12,A7,BRN12-A7,NA,collected,N,NA,NA
U693,RNA,BRN12-H11,BRN12,H11,BRN12-H11,NA,collected,N,NA,NA
U694,RNA,BRN12-G11,BRN12,G11,BRN12-G11,NA,collected,N,NA,NA
U695,RNA,BRN12-F11,BRN12,F11,BRN12-F11,NA,collected,N,NA,NA
U696,RNA,BRN12-E11,BRN12,E11,BRN12-E11,NA,collected,N,NA,NA
U697,RNA,BRN12-D11,BRN12,D11,BRN12-D11,NA,collected,N,NA,NA
U698,RNA,BRN12-C11,BRN12,C11,BRN12-C11,NA,collected,N,NA,NA
U699,RNA,BRN12-B11,BRN12,B11,BRN12-B11,NA,collected,N,NA,NA
U700,RNA,BRN12-A11,BRN12,A11,BRN12-A11,NA,collected,N,NA,NA
U701,RNA,BRN5-H11,BRN5,H11,BRN5-H11,NA,collected,N,NA,NA
U702,RNA,BRN6-A2,BRN6,A2,BRN6-A2,NA,collected,N,NA,NA
U703,RNA,BRN6-B2,BRN6,B2,BRN6-B2,NA,collected,N,NA,NA
U704,RNA,BRN6-C2,BRN6,C2,BRN6-C2,NA,collected,N,NA,NA
U705,RNA,BRN6-D2,BRN6,D2,BRN6-D2,NA,collected,N,NA,NA
U706,RNA,BRN6-E2,BRN6,E2,BRN6-E2,NA,collected,N,NA,NA
U707,RNA,BRN6-F2,BRN6,F2,BRN6-F2,NA,collected,N,NA,NA
U708,RNA,BRN6-G2,BRN6,G2,BRN6-G2,NA,collected,N,NA,NA
U709,RNA,BRN6-H2,BRN6,H2,BRN6-H2,NA,collected,N,NA,NA
U710,RNA,BRN6-A5,BRN6,A5,BRN6-A5,NA,collected,N,NA,NA
U711,RNA,BRN5-A12,BRN5,A12,BRN5-A12,NA,collected,N,NA,NA
U712,RNA,BRN6-H4,BRN6,H4,BRN6-H4,NA,collected,N,NA,NA
U713,RNA,BRN6-G4,BRN6,G4,BRN6-G4,NA,collected,N,NA,NA
U714,RNA,BRN6-F4,BRN6,F4,BRN6-F4,Brain fell on RNA tray,collected,N,NA,NA
U716,RNA,BRN6-D4,BRN6,D4,BRN6-D4,NA,collected,N,NA,NA
U717,RNA,BRN6-C4,BRN6,C4,BRN6-C4,NA,collected,N,NA,NA
U718,RNA,BRN6-B4,BRN6,B4,BRN6-B4,NA,collected,N,NA,NA
U719,RNA,BRN6-A4,BRN6,A4,BRN6-A4,NA,collected,N,NA,NA
U720,RNA,BRN6-H7,BRN6,H7,BRN6-H7,NA,collected,N,NA,NA
U721,RNA,BRN6-F3,BRN6,F3,BRN6-F3,NA,collected,N,NA,NA
U722,RNA,BRN6-E3,BRN6,E3,BRN6-E3,NA,collected,N,NA,NA
U723,RNA,BRN6-D3,BRN6,D3,BRN6-D3,NA,collected,N,NA,NA
U724,RNA,BRN6-C3,BRN6,C3,BRN6-C3,NA,collected,N,NA,NA
U725,RNA,BRN6-B3,BRN6,B3,BRN6-B3,NA,collected,N,NA,NA
U726,RNA,BRN6-A3,BRN6,A3,BRN6-A3,NA,collected,N,NA,NA
U727,RNA,BRN6-H6,BRN6,H6,BRN6-H6,NA,collected,N,NA,NA
U728,RNA,BRN6-G6,BRN6,G6,BRN6-G6,NA,collected,N,NA,NA
U730,RNA,BRN6-E6,BRN6,E6,BRN6-E6,NA,collected,N,NA,NA
U731,RNA,BRN6-B5,BRN6,B5,BRN6-B5,NA,collected,N,NA,NA
U732,RNA,BRN6-C5,BRN6,C5,BRN6-C5,NA,collected,N,NA,NA
U733,RNA,BRN6-D5,BRN6,D5,BRN6-D5,NA,collected,N,NA,NA
U734,RNA,BRN6-E5,BRN6,E5,BRN6-E5,NA,collected,N,NA,NA
U735,RNA,BRN6-F5,BRN6,F5,BRN6-F5,NA,collected,N,NA,NA
U736,RNA,BRN6-G5,BRN6,G5,BRN6-G5,NA,collected,N,NA,NA
U737,RNA,BRN6-H5,BRN6,H5,BRN6-H5,NA,collected,N,NA,NA
U738,RNA,BRN6-A1,BRN6,A1,BRN6-A1,NA,collected,N,NA,NA
U739,RNA,BRN6-A9,BRN6,A9,BRN6-A9,NA,collected,N,NA,NA
U740,RNA,BRN6-B9,BRN6,B9,BRN6-B9,NA,collected,N,NA,NA
U741,RNA,BRN12-F10,BRN12,F10,BRN12-F10,NA,collected,N,NA,NA
U742,RNA,BRN12-E10,BRN12,E10,BRN12-E10,NA,collected,N,NA,NA
U743,RNA,BRN12-D10,BRN12,D10,BRN12-D10,NA,collected,N,NA,NA
U744,RNA,BRN12-C10,BRN12,C10,BRN12-C10,NA,collected,N,NA,NA
U745,RNA,BRN12-B10,BRN12,B10,BRN12-B10,NA,collected,N,NA,NA
U746,RNA,BRN12-A10,BRN12,A10,BRN12-A10,NA,collected,N,NA,NA
U747,RNA,BRN13-H3,BRN13,H3,BRN13-H3,NA,collected,N,NA,NA
U748,RNA,BRN13-G3,BRN13,G3,BRN13-G3,NA,collected,N,NA,NA
U749,RNA,BRN13-F3,BRN13,F3,BRN13-F3,NA,collected,N,NA,NA
U750,RNA,BRN13-E3,BRN13,E3,BRN13-E3,NA,collected,N,NA,NA
U751,RNA,BRN6-E1,BRN6,E1,BRN6-E1,NA,collected,N,NA,NA
U752,RNA,BRN6-D1,BRN6,D1,BRN6-D1,NA,collected,N,NA,NA
U753,RNA,BRN6-C1,BRN6,C1,BRN6-C1,NA,collected,N,NA,NA
U754,RNA,BRN6-B1,BRN6,B1,BRN6-B1,NA,collected,N,NA,NA
U755,RNA,BRN6-H11,BRN6,H11,BRN6-H11,NA,collected,N,NA,NA
U756,RNA,BRN7-H2,BRN7,H2,BRN7-H2,NA,collected,N,NA,NA
U757,RNA,BRN7-G2,BRN7,G2,BRN7-G2,NA,collected,N,NA,NA
U758,RNA,BRN7-F2,BRN7,F2,BRN7-F2,NA,collected,N,NA,NA
U759,RNA,BRN7-E2,BRN7,E2,BRN7-E2,NA,collected,N,NA,NA
U760,RNA,BRN7-D2,BRN7,D2,BRN7-D2,NA,collected,N,NA,NA
U761,RNA,BRN6-G7,BRN6,G7,BRN6-G7,NA,collected,N,NA,NA
U762,RNA,BRN6-F7,BRN6,F7,BRN6-F7,NA,collected,N,NA,NA
U763,RNA,BRN6-E7,BRN6,E7,BRN6-E7,NA,collected,N,NA,NA
U764,RNA,BRN6-D7,BRN6,D7,BRN6-D7,NA,collected,N,NA,NA
U765,RNA,BRN6-C7,BRN6,C7,BRN6-C7,NA,collected,N,NA,NA
U766,RNA,BRN6-B7,BRN6,B7,BRN6-B7,NA,collected,N,NA,NA
U767,RNA,BRN6-A7,BRN6,A7,BRN6-A7,NA,collected,N,NA,NA
U768,RNA,BRN6-H10,BRN6,H10,BRN6-H10,NA,collected,N,NA,NA
U769,RNA,BRN6-G10,BRN6,G10,BRN6-G10,NA,collected,N,NA,NA
U770,RNA,BRN6-F10,BRN6,F10,BRN6-F10,NA,collected,N,NA,NA
U771,RNA,BRN6-C9,BRN6,C9,BRN6-C9,NA,collected,N,NA,NA
U772,RNA,BRN6-D9,BRN6,D9,BRN6-D9,NA,collected,N,NA,NA
U773,RNA,BRN6-E9,BRN6,E9,BRN6-E9,NA,collected,N,NA,NA
U774,RNA,BRN6-F9,BRN6,F9,BRN6-F9,NA,collected,N,NA,NA
U775,RNA,BRN6-G9,BRN6,G9,BRN6-G9,NA,collected,N,NA,NA
U776,RNA,BRN6-H9,BRN6,H9,BRN6-H9,NA,collected,N,NA,NA
U777,RNA,BRN6-C10,BRN6,C10,BRN6-C10,NA,collected,N,NA,NA
U778,RNA,BRN6-A12,BRN6,A12,BRN6-A12,NA,collected,N,NA,NA
U779,RNA,BRN6-B12,BRN6,B12,BRN6-B12,NA,collected,N,NA,NA
U780,RNA,BRN6-C12,BRN6,C12,BRN6-C12,NA,collected,N,NA,NA
U781,RNA,BRN6-D6,BRN6,D6,BRN6-D6,NA,collected,N,NA,NA
U782,RNA,BRN6-C6,BRN6,C6,BRN6-C6,NA,collected,N,NA,NA
U783,RNA,BRN6-B6,BRN6,B6,BRN6-B6,NA,collected,N,NA,NA
U784,RNA,BRN6-A6,BRN6,A6,BRN6-A6,NA,collected,N,NA,NA
U785,RNA,BRN6-H8,BRN6,H8,BRN6-H8,NA,collected,N,NA,NA
U786,RNA,BRN6-G8,BRN6,G8,BRN6-G8,NA,collected,N,NA,NA
U787,RNA,BRN6-F8,BRN6,F8,BRN6-F8,NA,collected,N,NA,NA
U788,RNA,BRN6-E8,BRN6,E8,BRN6-E8,NA,collected,N,NA,NA
U789,RNA,BRN6-D8,BRN6,D8,BRN6-D8,Brain fell on cool rack,collected,N,NA,NA
U790,RNA,BRN6-C8,BRN6,C8,BRN6-C8,NA,collected,N,NA,NA
U791,RNA,BRN6-B8,BRN6,B8,BRN6-B8,NA,collected,N,NA,NA
U792,RNA,BRN6-A8,BRN6,A8,BRN6-A8,NA,collected,N,NA,NA
U793,RNA,BRN6-G11,BRN6,G11,BRN6-G11,NA,collected,N,NA,NA
U794,RNA,BRN6-F11,BRN6,F11,BRN6-F11,NA,collected,N,NA,NA
U795,RNA,BRN6-E11,BRN6,E11,BRN6-E11,NA,collected,N,NA,NA
U796,RNA,BRN6-D11,BRN6,D11,BRN6-D11,NA,collected,N,NA,NA
U797,RNA,BRN6-C11,BRN6,C11,BRN6-C11,NA,collected,N,NA,NA
U798,RNA,BRN6-B11,BRN6,B11,BRN6-B11,NA,collected,N,NA,NA
U799,RNA,BRN6-A11,BRN6,A11,BRN6-A11,NA,collected,N,NA,NA
U800,RNA,BRN7-H3,BRN7,H3,BRN7-H3,NA,collected,N,NA,NA
U801,RNA,BRN6-E10,BRN6,E10,BRN6-E10,NA,collected,N,NA,NA
U802,RNA,BRN6-D10,BRN6,D10,BRN6-D10,NA,collected,N,NA,NA
U803,RNA,BRN6-B10,BRN6,B10,BRN6-B10,NA,collected,N,NA,NA
U804,RNA,BRN6-A10,BRN6,A10,BRN6-A10,NA,collected,N,NA,NA
U805,RNA,BRN7-H1,BRN7,H1,BRN7-H1,NA,collected,N,NA,NA
U806,RNA,BRN7-G1,BRN7,G1,BRN7-G1,NA,collected,N,NA,NA
U807,RNA,BRN7-F1,BRN7,F1,BRN7-F1,NA,collected,N,NA,NA
U808,RNA,BRN7-E1,BRN7,E1,BRN7-E1,NA,collected,N,NA,NA
U809,RNA,BRN7-D1,BRN7,D1,BRN7-D1,NA,collected,N,NA,NA
U810,RNA,BRN7-C1,BRN7,C1,BRN7-C1,NA,collected,N,NA,NA
U811,RNA,BRN6-D12,BRN6,D12,BRN6-D12,NA,collected,N,NA,NA
U812,RNA,BRN6-E12,BRN6,E12,BRN6-E12,Heart dropped onto coolbox,collected,N,NA,NA
U813,RNA,BRN6-F12,BRN6,F12,BRN6-F12,NA,collected,N,NA,NA
U814,RNA,BRN6-G12,BRN6,G12,BRN6-G12,NA,collected,N,NA,NA
U815,RNA,BRN6-H12,BRN6,H12,BRN6-H12,NA,collected,N,NA,NA
U816,RNA,BRN7-A4,BRN7,A4,BRN7-A4,NA,collected,N,NA,NA
U817,RNA,BRN7-B4,BRN7,B4,BRN7-B4,NA,collected,N,NA,NA
U818,RNA,BRN7-C4,BRN7,C4,BRN7-C4,NA,collected,N,NA,NA
U819,RNA,BRN7-D4,BRN7,D4,BRN7-D4,NA,collected,N,NA,NA
U820,RNA,BRN7-E4,BRN7,E4,BRN7-E4,NA,collected,N,NA,NA
U821,RNA,BRN7-B1,BRN7,B1,BRN7-B1,NA,collected,N,NA,NA
U822,RNA,BRN7-A1,BRN7,A1,BRN7-A1,NA,collected,N,NA,NA
U823,RNA,BRN7-H5,BRN7,H5,BRN7-H5,NA,collected,N,NA,NA
