semsp_id,ufn,seine_id,species,package_id,fish_time_out,fish_time_dewar,fork_length_field,height_field,weight_field,analysis_planned,dissection_status,lice_qc_flag,qc_comments,date_processed,cwt,ad,weight,standard_length,fork_length,photo_number,comments_protocol,comments_fish_health_lab,dissection_protocol,lice_collection_protocol,lice_id_protocol,dissector,fish_lab_qc_data,fish_lab_qc_flag,fish_lab_flag_reason,fish_lab_qc_log
2015-05-14-D04-HE-5,NA,DE102N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-14-D04-HE-6,NA,DE102N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-14-D04-HE-7,NA,DE102N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D05-SO-1,NA,DE103N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D05-SO-2,NA,DE103N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D05-SO-3,NA,DE103N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D05-SO-4,NA,DE103N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D05-SO-5,NA,DE103N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D05-SO-6,NA,DE103N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D05-SO-7,NA,DE103N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D05-SO-8,NA,DE103N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D05-SO-9,NA,DE103N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D05-SO-10,NA,DE103N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D05-SO-11,NA,DE103N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D05-SO-12,NA,DE103N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D05-SO-13,NA,DE103N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D05-SO-14,U99,DE103N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2015-10-05,none,present,7.3,NA,88,NA,RNA taken,NA,irregular work-up,lab_fine_2015,lportner_fine,KI,LP,N,NA,NA
2015-05-15-D05-SO-15,NA,DE103N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D05-SO-16,NA,DE103N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D05-SO-17,NA,DE103N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D05-SO-18,NA,DE103N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D05-SO-19,NA,DE103N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D05-SO-20,NA,DE103N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D05-SO-21,U214,DE103N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2015-10-20,none,present,7.6,NA,87,NA,RNA samples being sent to Miller lab for trial,NA,full work-up 1,lab_fine_2015,lportner_fine,CK,DS,N,NA,NA
2015-05-15-D05-SO-22,U231,DE103N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2015-10-20,none,present,10.7,NA,96,NA,RNA samples being sent to Miller lab for trial,NA,full work-up 1,lab_fine_2015,lportner_fine,KI,DS,N,NA,NA
2015-05-15-D05-SO-23,U232,DE103N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2015-10-20,none,present,8.9,NA,92,NA,RNA samples being sent to Miller lab for trial,NA,full work-up 1,lab_fine_2015,lportner_fine,KI,DS,N,NA,NA
2015-05-15-D05-SO-24,U208,DE103N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2015-10-20,none,present,8.2,NA,92,NA,"RNA samples being sent to Miller lab for trial. 1 caligus cal a not retained, kidney in vial labeled f1",NA,full work-up 1,lab_fine_2015,lportner_fine,DS,DS,N,NA,NA
2015-05-15-D05-SO-25,U213,DE103N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2015-10-20,none,present,11.4,NA,92,NA,RNA samples being sent to Miller lab for trial,NA,full work-up 1,lab_fine_2015,lportner_fine,CK,DS,N,NA,NA
2015-05-15-D05-SO-26,U209,DE103N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2015-10-20,none,present,10.2,NA,92,NA,RNA samples being sent to Miller lab for trial,NA,full work-up 1,lab_fine_2015,lportner_fine,DS,DS,N,NA,NA
2015-05-15-D05-SO-27,U207,DE103N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2015-10-20,none,present,8.6,NA,93,NA,RNA samples being sent to Miller lab for trial. DNA small chunk taken,NA,full work-up 1,lab_fine_2015,lportner_fine,DS,DS,N,NA,NA
2015-05-15-D05-SO-28,U215,DE103N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2015-10-20,none,present,10.7,NA,100,NA,RNA samples being sent to Miller lab for trial,NA,full work-up 1,lab_fine_2015,lportner_fine,CK,DS,N,NA,NA
2015-05-15-D05-SO-29,U127,DE103N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2015-10-20,none,present,8.2,NA,88,NA,RNA samples being sent to Miller lab for trial,1 otolith,full work-up 1,lab_fine_2015,lportner_fine,LP,KI,N,NA,NA
2015-05-15-D05-SO-30,U200,DE103N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2015-10-20,none,present,8,NA,82,NA,RNA samples being sent to Miller lab for trial,NA,full work-up 1,lab_fine_2015,lportner_fine,KI,DS,N,NA,NA
2015-05-15-D02-SO-1,NA,DE104N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D02-SO-2,NA,DE104N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D02-SO-3,U367,DE104N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2015-11-02,none,present,6.8,NA,81,NA,NA,NA,full work-up 1,lab_fine_2015,lportner_fine,CK,CK,N,NA,NA
2015-05-15-D02-SO-4,NA,DE104N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D02-SO-5,NA,DE104N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D02-SO-6,NA,DE104N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D02-SO-7,NA,DE104N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D02-SO-8,NA,DE104N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D02-SO-9,NA,DE104N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D02-SO-10,NA,DE104N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D02-SO-11,U364,DE104N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2015-11-02,none,present,5.9,NA,80,NA,Fork length approx. missing caudal fin,NA,full work-up 1,lab_fine_2015,lportner_fine,CK,CK,N,NA,NA
2015-05-15-D02-SO-12,U373,DE104N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2015-11-02,none,present,9.8,NA,92,NA,NA,NA,full work-up 1,lab_fine_2015,lportner_fine,KI,LP,N,NA,NA
2015-05-15-D02-SO-13,U359,DE104N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2015-11-02,none,present,9.6,NA,97,NA,NA,NA,full work-up 1,lab_fine_2015,lportner_fine,DS,CK,N,NA,NA
2015-05-15-D02-SO-14,U371,DE104N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2015-11-02,none,present,7.1,NA,85,NA,NA,NA,full work-up 1,lab_fine_2015,lportner_fine,KI,LP,N,NA,NA
2015-05-15-D02-SO-15,U358,DE104N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2015-11-02,none,present,10.2,NA,100,NA,NA,NA,full work-up 1,lab_fine_2015,lportner_fine,DS,CK,N,NA,NA
2015-05-15-D02-SO-16,U366,DE104N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2015-11-02,none,present,8.8,NA,91,NA,NA,NA,full work-up 1,lab_fine_2015,lportner_fine,CK,CK,N,NA,NA
2015-05-15-D02-SO-17,U372,DE104N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2015-11-02,none,present,7.6,NA,91,NA,NA,NA,full work-up 1,lab_fine_2015,lportner_fine,KI,LP,N,NA,NA
2015-05-15-D02-SO-18,U360,DE104N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2015-11-02,none,present,6.9,NA,88,NA,NA,NA,full work-up 1,lab_fine_2015,lportner_fine,DS,CK,N,NA,NA
2015-05-15-D02-SO-19,U374,DE104N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2015-11-02,none,present,7.4,NA,85,NA,NA,NA,full work-up 1,lab_fine_2015,lportner_fine,KI,LP,N,NA,NA
2015-05-15-D02-SO-20,U365,DE104N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2015-11-02,none,present,8.5,NA,85,NA,NA,NA,full work-up 1,lab_fine_2015,lportner_fine,CK,CK,N,NA,NA
2015-05-15-D02-SO-21,NA,DE104N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D02-SO-22,NA,DE104N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D02-SO-23,NA,DE104N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D02-SO-24,NA,DE104N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D02-SO-25,NA,DE104N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D02-SO-26,NA,DE104N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D02-SO-27,NA,DE104N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D02-SO-28,NA,DE104N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D02-SO-29,NA,DE104N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D02-SO-30,NA,DE104N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D03-SO-1,NA,DE105N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D03-SO-2,NA,DE105N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D03-SO-3,NA,DE105N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D03-SO-4,NA,DE105N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D03-SO-5,NA,DE105N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D03-SO-6,NA,DE105N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D03-SO-7,NA,DE105N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D03-SO-8,NA,DE105N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D03-SO-9,NA,DE105N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D03-SO-10,NA,DE105N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D03-SO-11,U268,DE105N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2015-10-27,none,present,10.8,NA,95,NA,"RNA samples being sent to Miller lab for trial, but this sample is not part of experiment",NA,full work-up 1,lab_fine_2015,lportner_fine,DS,LP,N,NA,NA
2015-05-15-D03-SO-12,NA,DE105N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D03-SO-13,U269,DE105N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2015-10-27,none,present,10.1,NA,104,NA,"RNA samples being sent to Miller lab for trial, but this sample is not part of experiment",NA,full work-up 1,lab_fine_2015,lportner_fine,DS,LP,N,NA,NA
2015-05-15-D03-SO-14,NA,DE105N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D03-SO-15,U291,DE105N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2015-10-27,none,present,11.3,NA,100,NA,"RNA samples being sent to Miller lab for trial, but this sample is not part of experiment",NA,full work-up 1,lab_fine_2015,lportner_fine,CK,LP,N,NA,NA
2015-05-15-D03-SO-16,U278,DE105N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2015-10-27,none,present,13.3,NA,106,NA,"RNA samples being sent to Miller lab for trial, but this sample is not part of experiment",NA,full work-up 1,lab_fine_2015,lportner_fine,KI,LP,N,NA,NA
2015-05-15-D03-SO-17,U270,DE105N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2015-10-27,none,present,9.9,NA,96,NA,"RNA samples being sent to Miller lab for trial, but this sample is not part of experiment",NA,full work-up 1,lab_fine_2015,lportner_fine,DS,LP,N,NA,NA
2015-05-15-D03-SO-18,U280,DE105N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2015-10-28,none,present,19.5,NA,120,NA,"RNA samples being sent to Miller lab for trial, but this sample is not part of experiment",NA,full work-up 1,lab_fine_2015,lportner_fine,KI,CK,N,NA,NA
2015-05-15-D03-SO-19,U279,DE105N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2015-10-27,none,present,12,NA,97,NA,"RNA samples being sent to Miller lab for trial, but this sample is not part of experiment",NA,full work-up 1,lab_fine_2015,lportner_fine,KI,LP,N,NA,NA
2015-05-15-D03-SO-20,U290,DE105N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2015-10-27,none,present,NA,NA,104,NA,"RNA samples being sent to Miller lab for trial, but this sample is not part of experiment",NA,full work-up 1,lab_fine_2015,lportner_fine,CK,LP,N,NA,NA
2015-05-15-D03-SO-21,NA,DE105N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D03-SO-22,NA,DE105N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D03-SO-23,U1060,DE105N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-01-15,none,present,19.9,NA,125,NA,Correct location of otolith sample unverified due to duplicates in data entry,NA,full work-up 1,lab_fine_2015,lportner_fine,CK,DS,N,NA,NA
2015-05-15-D03-SO-24,U1082,DE105N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-01-15,none,present,13.6,NA,110,NA,1 cal chal a not retained,NA,full work-up 1,lab_fine_2015,lportner_fine,LP,KI,N,NA,NA
2015-05-15-D03-SO-25,NA,DE105N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D03-SO-26,NA,DE105N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D03-SO-27,NA,DE105N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D03-SO-28,NA,DE105N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D03-SO-29,NA,DE105N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D03-SO-30,NA,DE105N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D05-PI-1,NA,DE103N1,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D05-CU-1,NA,DE103N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D05-CU-2,NA,DE103N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D05-CU-3,NA,DE103N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D05-CU-4,NA,DE103N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D05-CU-5,NA,DE103N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D02-CU-1,NA,DE104N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D02-CU-2,NA,DE104N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D02-CU-3,NA,DE104N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D02-CU-4,NA,DE104N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D02-CU-5,NA,DE104N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D02-CU-6,NA,DE104N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D02-CU-7,NA,DE104N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D02-CU-8,NA,DE104N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D02-CU-9,NA,DE104N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D02-CU-10,NA,DE104N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D03-CU-1,NA,DE105N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D03-CU-2,NA,DE105N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D03-CU-3,NA,DE105N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D03-CU-4,NA,DE105N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D03-CU-5,NA,DE105N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-15-D03-CU-6,NA,DE105N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
