container_id,container_type,storage_medium,date_updated,current_location,storage_unit,storage_tier_1,storage_tier_2,shipping_container,date_shipped,shipping_destination,recipient,date_received,expecting_return,date_returned,comments,container_num
BDNCU6,DNA,95% non-denatured ethanol,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 3-3,NA,NA,NA,NA,NA,NA,NA,NA,6
BDNCU7,DNA,95% non-denatured ethanol,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 3-3,NA,NA,NA,NA,NA,NA,NA,NA,7
BDNCU8,DNA,95% non-denatured ethanol,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 3-3,NA,NA,NA,NA,NA,NA,NA,NA,8
BDNCU9,DNA,95% non-denatured ethanol,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 3-4,NA,NA,NA,NA,NA,NA,NA,NA,9
BDNHE3,DNA,95% non-denatured ethanol,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 3-4,NA,NA,NA,NA,NA,NA,NA,NA,3
BDNPI1,DNA,95% non-denatured ethanol,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 3-5,NA,NA,NA,NA,NA,NA,NA,NA,1
BDNPI2,DNA,95% non-denatured ethanol,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 3-5,NA,NA,NA,NA,NA,NA,NA,NA,2
BDNPI3,DNA,95% non-denatured ethanol,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 3-5,NA,NA,NA,NA,NA,NA,NA,NA,3
BDNPI4,DNA,95% non-denatured ethanol,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 3-5,NA,NA,NA,NA,NA,NA,NA,NA,4
BDNPI5,DNA,95% non-denatured ethanol,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 3-5,NA,NA,NA,NA,NA,NA,NA,Contains 3 samples from 2015 (SDN5604-5606). Not completely full.,5
BDNSO1,DNA,95% non-denatured ethanol,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 3-1,NA,NA,NA,NA,NA,NA,NA,NA,1
BDNSO15,DNA,95% non-denatured ethanol,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 3-1,NA,NA,NA,NA,NA,NA,NA,NA,15
BDNSO17,DNA,95% non-denatured ethanol,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 3-1,NA,NA,NA,NA,NA,NA,NA,NA,17
BDNSO18,DNA,95% non-denatured ethanol,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 3-1,NA,NA,NA,NA,NA,NA,NA,NA,18
BDNSO19,DNA,95% non-denatured ethanol,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 3-2,NA,NA,NA,NA,NA,NA,NA,NA,19
BDNSO2,DNA,95% non-denatured ethanol,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 3-1,NA,NA,NA,NA,NA,NA,NA,NA,2
BDNSO20,DNA,95% non-denatured ethanol,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 3-2,NA,NA,NA,NA,NA,NA,NA,NA,20
BDN3,DNA,95% non-denatured ethanol,2018-08-21,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 6-4,NA,NA,NA,NA,NA,NA,NA,NA,3
BDN5,DNA,95% non-denatured ethanol,2018-08-20,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 6-3,NA,NA,NA,NA,NA,NA,NA,NA,5
BDN7,DNA,95% non-denatured ethanol,2018-07-13,Pacific Biological Station,NA,NA,NA,NA,2018-07-13,Pacific Biological Station,NA,2018-07-13,NA,NA,KD to take to PBS 2018-07-13,7
BDN6,DNA,95% non-denatured ethanol,2018-07-24,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 1-1,NA,NA,NA,NA,NA,NA,NA,NA,6
BDN8,DNA,95% non-denatured ethanol,2018-08-20,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 6-3,NA,NA,NA,NA,NA,NA,NA,NA,8
BDNSO99,DNA,95% non-denatured ethanol,2018-08-21,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 6-4,NA,NA,NA,NA,NA,NA,NA,Samples collected from Sam James's 24-hour study in 2017. Sample vials not inventoried.,99
BDNHE2,DNA,95% non-denatured ethanol,2018-10-09,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 3-4,NA,NA,NA,NA,NA,NA,NA,NA,2
BXM13,extra_muscle,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 3,Shelf 1,Tray 26,NA,NA,NA,NA,NA,NA,NA,NA,13
BXM9,extra_muscle,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 3,Shelf 1,Tray 24,NA,NA,NA,NA,NA,NA,NA,NA,9
BXM12,extra_muscle,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 3,Tray 71,NA,NA,NA,NA,NA,NA,NA,NA,12
BXM1,extra_muscle,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 14,NA,NA,NA,NA,NA,NA,NA,NA,1
BXM10,extra_muscle,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 39,NA,NA,NA,NA,NA,NA,NA,NA,10
BXM11,extra_muscle,frozen -80,2018-03-23,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 40,NA,NA,NA,NA,NA,NA,NA,NA,11
BXM2,extra_muscle,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 14,NA,NA,NA,NA,NA,NA,NA,NA,2
BXM3,extra_muscle,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 16,NA,NA,NA,NA,NA,NA,NA,NA,3
BXM4,extra_muscle,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 14,NA,NA,NA,NA,NA,NA,NA,Contains samples from fish not part of current database version,4
BXM5,extra_muscle,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 11,NA,NA,NA,NA,NA,NA,NA,NA,5
BXM6,extra_muscle,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 14,NA,NA,NA,NA,NA,NA,NA,NA,6
BXM7,extra_muscle,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 33,NA,NA,NA,NA,NA,NA,NA,NA,7
BXM8,extra_muscle,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 38,NA,NA,NA,NA,NA,NA,NA,NA,8
BXM15,extra_muscle,frozen -80,2018-08-30,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 33,NA,NA,NA,NA,NA,NA,NA,NA,15
BXM18,extra_muscle,frozen -80,2018-09-20,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 3,Tray 66,NA,NA,NA,NA,NA,NA,NA,NA,18
BXM19,extra_muscle,frozen -80,2018-07-09,Hakai Quadra Prep Lab,-80 Freezer 3,Shelf 1,Tray 29,NA,NA,NA,NA,NA,NA,NA,NA,19
BXM21,extra_muscle,frozen -80,2018-08-20,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 1,Tray 43,NA,NA,NA,NA,NA,NA,NA,NA,21
BXM20,extra_muscle,frozen -80,2018-07-30,Hakai Quadra Prep Lab,-80 Freezer 3,Shelf 3,Tray 28,NA,NA,NA,NA,NA,NA,NA,NA,20
BXM14,extra_muscle,frozen -80,2018-10-01,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 3,Tray 72,NA,NA,NA,NA,NA,NA,NA,NA,14
BXM22,extra_muscle,frozen -80,2018-10-03,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 1,Tray 51,NA,NA,NA,NA,NA,NA,NA,NA,22
BFACU1,fatty_acid,frozen -80,NA,MISSING,MISSING,MISSING,MISSING,NA,NA,NA,NA,NA,NA,NA,I don't think it actually exists. There is only one UFN that belongs to CU1: U1051,1
BFA100,fatty_acid,frozen -80,2017-09-04,UBC Hunt Lab,NA,NA,NA,Shipping Box FA1,2017-09-04,UBC Hunt Lab,Jessica Garzke,2017-09-04,N,NA,NA,100
BFA101,fatty_acid,frozen -80,2017-09-04,UBC Hunt Lab,NA,NA,NA,Shipping Box FA1,2017-09-04,UBC Hunt Lab,Jessica Garzke,2017-09-04,N,NA,NA,101
BFA102,fatty_acid,frozen -80,2017-09-04,UBC Hunt Lab,NA,NA,NA,Shipping Box FA1,2017-09-04,UBC Hunt Lab,Jessica Garzke,2017-09-04,N,NA,NA,102
BFA103,fatty_acid,frozen -80,2017-09-04,UBC Hunt Lab,NA,NA,NA,Shipping Box FA1,2017-09-04,UBC Hunt Lab,Jessica Garzke,2017-09-04,N,NA,NA,103
BFA104,fatty_acid,frozen -80,2017-09-04,UBC Hunt Lab,NA,NA,NA,Shipping Box FA1,2017-09-04,UBC Hunt Lab,Jessica Garzke,2017-09-04,N,NA,NA,104
BFA105,fatty_acid,frozen -80,2017-09-04,UBC Hunt Lab,NA,NA,NA,Shipping Box FA2,2017-09-04,UBC Hunt Lab,Jessica Garzke,2017-09-04,N,NA,NA,105
BFA12,fatty_acid,frozen -80,2018-04-27,UBC Hunt Lab,NA,NA,NA,RNA:DNA/FA Box 3,2018-04-27,UBC Hunt Lab,Jessica Garzke,2018-04-27,N,NA,NA,12
BFA13,fatty_acid,frozen -80,2018-04-27,UBC Hunt Lab,NA,NA,NA,RNA:DNA/FA Box 3,2018-04-27,UBC Hunt Lab,Jessica Garzke,2018-04-27,N,NA,NA,13
BFA14,fatty_acid,frozen -80,2018-04-27,UBC Hunt Lab,NA,NA,NA,RNA:DNA/FA Box 3,2018-04-27,UBC Hunt Lab,Jessica Garzke,2018-04-27,N,NA,NA,14
BFA15,fatty_acid,frozen -80,2018-04-27,UBC Hunt Lab,NA,NA,NA,RNA:DNA/FA Box 3,2018-04-27,UBC Hunt Lab,Jessica Garzke,2018-04-27,N,NA,NA,15
BFA16,fatty_acid,frozen -80,2018-04-27,UBC Hunt Lab,NA,NA,NA,RNA:DNA/FA Box 3,2018-04-27,UBC Hunt Lab,Jessica Garzke,2018-04-27,N,NA,NA,16
BFA17,fatty_acid,frozen -80,2018-04-27,UBC Hunt Lab,NA,NA,NA,RNA:DNA/FA Box 3,2018-04-27,UBC Hunt Lab,Jessica Garzke,2018-04-27,N,NA,NA,17
BFACU5,fatty_acid,frozen -80,2017-09-04,UBC Hunt Lab,NA,NA,NA,Shipping Box FA2,2017-09-04,UBC Hunt Lab,Jessica Garzke,2017-09-04,N,NA,NA,5
BFAHE1,fatty_acid,frozen -80,2017-09-04,UBC Hunt Lab,NA,NA,NA,Shipping Box FA2,2017-09-04,UBC Hunt Lab,Jessica Garzke,2017-09-04,N,NA,NA,1
BFAPI4,fatty_acid,frozen -80,2017-09-04,UBC Hunt Lab,NA,NA,NA,Shipping Box FA2,2017-09-04,UBC Hunt Lab,Jessica Garzke,2017-09-04,N,NA,NA,4
BFA11,fatty_acid,frozen -80,2018-06-06,Hakai Quadra Prep Lab,-80 Freezer 3,Shelf 1,Tray 27,NA,NA,NA,NA,NA,NA,NA,NA,11
BFA2,fatty_acid,frozen -80,2018-09-20,Hakai Quadra Prep Lab,-80 Freezer 3,Shelf 1,Tray 18,NA,NA,NA,NA,NA,NA,NA,NA,2
BFA5,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 1,Tray 44,NA,NA,NA,NA,NA,NA,NA,NA,5
BFA6,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 3,Shelf 1,Tray 25,NA,NA,NA,NA,NA,NA,NA,NA,6
BFA1,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 35,NA,NA,NA,NA,NA,NA,NA,NA,1
BFA3,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 16,NA,NA,NA,NA,NA,NA,NA,NA,3
BFA4,fatty_acid,frozen -80,2018-03-23,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 37,NA,NA,NA,NA,NA,NA,NA,NA,4
BFA8,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 16,NA,NA,NA,NA,NA,NA,NA,NA,8
BFACO3,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 10,NA,NA,NA,NA,NA,NA,NA,NA,3
BFACO4,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 11,NA,NA,NA,NA,NA,NA,NA,NA,4
BFACO5,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 2,NA,NA,NA,NA,NA,NA,NA,NA,5
BFACU10,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 13,NA,NA,NA,NA,NA,NA,NA,NA,10
BFACU11,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 12,NA,NA,NA,NA,NA,NA,NA,Different location as of 2017-11-27,11
BFACU12,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 14,NA,NA,NA,NA,NA,NA,NA,Different location as of 2017-11-27,12
BFACU2,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 7,NA,NA,NA,NA,NA,NA,NA,NA,2
BFACU3,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 7,NA,NA,NA,NA,NA,NA,NA,NA,3
BFACU4,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 10,NA,NA,NA,NA,NA,NA,NA,NA,4
BFACU6,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 11,NA,NA,NA,NA,NA,NA,NA,NA,6
BFACU7,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 12,NA,NA,NA,NA,NA,NA,NA,NA,7
BFACU8,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 12,NA,NA,NA,NA,NA,NA,NA,NA,8
BFACU9,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 12,NA,NA,NA,NA,NA,NA,NA,NA,9
BFAHE2,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 10,NA,NA,NA,NA,NA,NA,NA,NA,2
BFAHE3,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 10,NA,NA,NA,NA,NA,NA,NA,NA,3
BFAPI1,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 7,NA,NA,NA,NA,NA,NA,NA,NA,1
BFAPI2,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 9,NA,NA,NA,NA,NA,NA,NA,NA,2
BFAPI3,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 10,NA,NA,NA,NA,NA,NA,NA,NA,3
BFAPI5,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 11,NA,NA,NA,NA,NA,NA,NA,NA,5
BFAPI6,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 13,NA,NA,NA,NA,NA,NA,NA,NA,6
BFAPI7,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 12,NA,NA,NA,NA,NA,NA,NA,NA,7
BFAPI8,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 13,NA,NA,NA,NA,NA,NA,NA,NA,8
BFAPI9,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 34,NA,NA,NA,NA,NA,NA,NA,NA,9
BFASO1,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 5,NA,NA,NA,NA,NA,NA,NA,NA,1
BFASO10,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 3,NA,NA,NA,NA,NA,NA,NA,NA,10
BFASO11,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 3,NA,NA,NA,NA,NA,NA,NA,NA,11
BFASO12,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 5,NA,NA,NA,NA,NA,NA,NA,NA,12
BFASO13,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 1,NA,NA,NA,NA,NA,NA,NA,NA,13
BFASO14,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 2,NA,NA,NA,NA,NA,NA,NA,NA,14
BFASO15,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 5,NA,NA,NA,NA,NA,NA,NA,NA,15
BFASO16,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 6,NA,NA,NA,NA,NA,NA,NA,NA,16
BFASO17,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 4,NA,NA,NA,NA,NA,NA,NA,NA,17
BFASO18,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 5,NA,NA,NA,NA,NA,NA,NA,NA,18
BFASO19,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 4,NA,NA,NA,NA,NA,NA,NA,NA,19
BFASO2,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 2,NA,NA,NA,NA,NA,NA,NA,NA,2
BFASO20,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 5,NA,NA,NA,NA,NA,NA,NA,NA,20
BFASO21,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 3,NA,NA,NA,NA,NA,NA,NA,NA,21
BFASO22,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 4,NA,NA,NA,NA,NA,NA,NA,NA,22
BFASO23,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 3,NA,NA,NA,NA,NA,NA,NA,NA,23
BFASO24,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 15,NA,NA,NA,NA,NA,NA,NA,Different location as of 2017-11-27,24
BFASO25,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 2,NA,NA,NA,NA,NA,NA,NA,NA,25
BFASO26,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 1,NA,NA,NA,NA,NA,NA,NA,NA,26
BFASO27,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 1,NA,NA,NA,NA,NA,NA,NA,NA,27
BFASO28,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 1,NA,NA,NA,NA,NA,NA,NA,NA,28
BFASO29,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 6,NA,NA,NA,NA,NA,NA,NA,NA,29
BFASO3,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 4,NA,NA,NA,NA,NA,NA,NA,NA,3
BFASO30,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 6,NA,NA,NA,NA,NA,NA,NA,NA,30
BFASO31,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 7,NA,NA,NA,NA,NA,NA,NA,NA,31
BFASO32,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 8,NA,NA,NA,NA,NA,NA,NA,NA,32
BFASO33,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 7,NA,NA,NA,NA,NA,NA,NA,NA,33
BFASO34,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 8,NA,NA,NA,NA,NA,NA,NA,NA,34
BFASO35,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 8,NA,NA,NA,NA,NA,NA,NA,NA,35
BFASO36,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 8,NA,NA,NA,NA,NA,NA,NA,NA,36
BFASO37,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 9,NA,NA,NA,NA,NA,NA,NA,NA,37
BFASO38,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 9,NA,NA,NA,NA,NA,NA,NA,NA,38
BFASO39,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 8,NA,NA,NA,NA,NA,NA,NA,NA,39
BFASO4,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 2,NA,NA,NA,NA,NA,NA,NA,NA,4
BFASO40,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 13,NA,NA,NA,NA,NA,NA,NA,Different location as of 2017-11-27,40
BFASO41,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 9,NA,NA,NA,NA,NA,NA,NA,NA,41
BFASO42,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 9,NA,NA,NA,NA,NA,NA,NA,NA,42
BFASO43,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 11,NA,NA,NA,NA,NA,NA,NA,NA,43
BFASO44,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 14,NA,NA,NA,NA,NA,NA,NA,NA,44
BFASO45,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 15,NA,NA,NA,NA,NA,NA,NA,NA,45
BFASO46,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 15,NA,NA,NA,NA,NA,NA,NA,NA,46
BFASO47,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 15,NA,NA,NA,NA,NA,NA,NA,NA,47
BFASO48,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 15,NA,NA,NA,NA,NA,NA,NA,NA,48
BFASO49,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 16,NA,NA,NA,NA,NA,NA,NA,NA,49
BFASO5,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 4,NA,NA,NA,NA,NA,NA,NA,NA,5
BFASO6,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 3,NA,NA,NA,NA,NA,NA,NA,NA,6
BFASO7,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 1,NA,NA,NA,NA,NA,NA,NA,NA,7
BFASO8,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 6,NA,NA,NA,NA,NA,NA,NA,NA,8
BFASO9,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 6,NA,NA,NA,NA,NA,NA,NA,NA,9
BFASO99,fatty_acid,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 13,NA,NA,NA,NA,NA,NA,NA,Samples collected from Sam James's 24-hour study in 2017. Sample vials not inventoried.,99
BFA18,fatty_acid,frozen -80,2018-07-11,Hakai Quadra Prep Lab,-80 Freezer 3,Shelf 1,Tray 31,NA,NA,NA,NA,NA,NA,NA,NA,18
BFA19,fatty_acid,frozen -80,2018-08-12,Hakai Quadra Prep Lab,-80 Freezer 3,Shelf 1,Tray 30,NA,NA,NA,NA,NA,NA,NA,NA,19
BFA20,fatty_acid,frozen -80,2018-09-21,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 3,Tray 68,NA,NA,NA,NA,NA,NA,NA,NA,20
BFA9,fatty_acid,frozen -80,2018-10-02,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 3,Tray 69,NA,NA,NA,NA,NA,NA,NA,NA,9
BFA7,fatty_acid,frozen -80,2018-10-03,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 36,NA,NA,NA,NA,NA,NA,NA,NA,7
DW1,fin_clip,whatman sheet,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf C,Binder 1,NA,NA,NA,NA,NA,NA,NA,NA,1
DW10,fin_clip,whatman sheet,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf C,Binder 1,NA,NA,NA,NA,NA,NA,NA,NA,10
DW11,fin_clip,whatman sheet,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf C,Binder 1,NA,NA,NA,NA,NA,NA,NA,NA,11
DW12,fin_clip,whatman sheet,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf C,Binder 1,NA,NA,NA,NA,NA,NA,NA,NA,12
DW13,fin_clip,whatman sheet,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf C,Binder 1,NA,NA,NA,NA,NA,NA,NA,NA,13
DW14,fin_clip,whatman sheet,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf C,Binder 1,NA,NA,NA,NA,NA,NA,NA,NA,14
DW15,fin_clip,whatman sheet,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf C,Binder 1,NA,NA,NA,NA,NA,NA,NA,NA,15
DW16,fin_clip,whatman sheet,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf C,Binder 1,NA,NA,NA,NA,NA,NA,NA,NA,16
DW17,fin_clip,whatman sheet,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf C,Binder 1,NA,NA,NA,NA,NA,NA,NA,NA,17
